Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit,Revenues,Total Cost,Profit Percent,Summary Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/46|,8724,0.52,1.14,"$9,945.36","$4,536.48",54,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/47|,8160,0.49,1.01,"$8,241.60","$3,998.40",51,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/48|,7212,0.52,1.07,"$7,716.84","$3,750.24",51,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/49|,5112,0.86,1.08,"$5,520.96","$4,396.32",20,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/51|,7044,0.89,1.11,"$7,818.84","$6,269.16",20,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/52|,7872,0.69,1.09,"$8,580.48","$5,431.68",37,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/53|,7860,1.11,1.05,"$8,253.00","$8,724.60",-6,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/54|,5088,0.9,0.96,"$4,884.48","$4,579.20",6,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/55|,8028,0.82,1.02,"$8,188.56","$6,582.96",20,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/56|,5544,0.62,0.99,"$5,488.56","$3,437.28",37,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/57|,5220,1.15,1,"$5,220.00","$6,003.00",-15,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/58|,5904,1.05,1.18,"$6,966.72","$6,199.20",11,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/59|,7452,1.12,1.09,"$8,122.68","$8,346.24",-3,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/60|,7680,1.05,0.97,"$7,449.60","$8,064.00",-8,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/61|,6588,0.49,0.96,"$6,324.48","$3,228.12",49,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/62|,5208,1.04,1.16,"$6,041.28","$5,416.32",10,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/63|,5184,0.47,0.99,"$5,132.16","$2,436.48",53,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/64|,6936,0.72,0.93,"$6,450.48","$4,993.92",23,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/65|,6792,0.48,1.18,"$8,014.56","$3,260.16",59,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/66|,6372,1.2,0.96,"$6,117.12","$7,646.40",-25,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/67|,5868,0.95,0.92,"$5,398.56","$5,574.60",-3,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/68|,8412,0.59,1.04,"$8,748.48","$4,963.08",43,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/69|,9180,0.72,1.09,"$10,006.20","$6,609.60",34,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/70|,7404,0.95,1.13,"$8,366.52","$7,033.80",16,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/71|,6960,1.01,0.94,"$6,542.40","$7,029.60",-7,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/72|,7488,0.66,1.19,"$8,910.72","$4,942.08",45,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/73|,8016,0.98,1.07,"$8,577.12","$7,855.68",8,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/74|,7980,0.41,1.16,"$9,256.80","$3,271.80",65,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/75|,7800,0.81,0.95,"$7,410.00","$6,318.00",15,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/76|,6192,0.46,1.18,"$7,306.56","$2,848.32",61,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/77|,9252,0.97,0.96,"$8,881.92","$8,974.44",-1,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/78|,5064,0.63,1.12,"$5,671.68","$3,190.32",44,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/79|,6528,0.91,1.14,"$7,441.92","$5,940.48",20,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/80|,4908,0.7,1.12,"$5,496.96","$3,435.60",38,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/81|,7776,0.88,1.16,"$9,020.16","$6,842.88",24,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/82|,5700,1.18,0.95,"$5,415.00","$6,726.00",-24,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/83|,6768,0.64,1.05,"$7,106.40","$4,331.52",39,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/84|,6804,1.03,1.06,"$7,212.24","$7,008.12",3,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/85|,6648,0.55,0.9,"$5,983.20","$3,656.40",39,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/86|,7308,0.86,0.98,"$7,161.84","$6,284.88",12,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/88|,5820,1.04,0.95,"$5,529.00","$6,052.80",-9,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/89|,9516,0.9,1.2,"$11,419.20","$8,564.40",25,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/90|,9396,0.96,1.15,"$10,805.40","$9,020.16",17,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/91|,9408,0.82,1.2,"$11,289.60","$7,714.56",32,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/92|,7812,0.79,1.03,"$8,046.36","$6,171.48",23,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/93|,8676,0.4,1.13,"$9,803.88","$3,470.40",65,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/94|,8280,1.08,1.03,"$8,528.40","$8,942.40",-5,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/95|,6804,0.46,0.97,"$6,599.88","$3,129.84",53,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/12/96|,6444,1,0.92,"$5,928.48","$6,444.00",-9,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/97|,5580,0.77,1.12,"$6,249.60","$4,296.60",31,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/98|,5640,1.02,1.08,"$6,091.20","$5,752.80",6,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/12/99|,7668,0.71,1.16,"$8,894.88","$5,444.28",39,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/23|,5196,1.16,1.02,"$5,299.92","$6,027.36",-14,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/25|,8076,0.92,1.08,"$8,722.08","$7,429.92",15,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/26|,5760,0.93,1.11,"$6,393.60","$5,356.80",16,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/27|,5316,1.01,1.03,"$5,475.48","$5,369.16",2,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/28|,5688,1.03,0.99,"$5,631.12","$5,858.64",-4,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/29|,7920,1,1.05,"$8,316.00","$7,920.00",5,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/30|,7608,0.97,1,"$7,608.00","$7,379.76",3,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/31|,7920,1.03,0.92,"$7,286.40","$8,157.60",-12,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/32|,8160,0.91,0.91,"$7,425.60","$7,425.60",0,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/33|,7308,0.47,1.05,"$7,673.40","$3,434.76",55,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/13/34|,6780,0.73,1.14,"$7,729.20","$4,949.40",36,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/35|,6480,0.9,0.92,"$5,961.60","$5,832.00",2,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/36|,5904,0.48,1.15,"$6,789.60","$2,833.92",58,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/13/37|,7992,1.16,1.11,"$8,871.12","$9,270.72",-5,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/38|,8160,0.42,1.19,"$9,710.40","$3,427.20",65,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/13/39|,8652,1.06,1.19,"$10,295.88","$9,171.12",11,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/40|,9096,0.82,1.16,"$10,551.36","$7,458.72",29,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/41|,7068,1.06,1.14,"$8,057.52","$7,492.08",7,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/13/43|,9048,0.55,1.11,"$10,043.28","$4,976.40",50,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/99/01|,7560,0.48,1.17,"$8,845.20","$3,628.80",59,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/99/02|,5376,0.87,1,"$5,376.00","$4,677.12",13,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/03|,9528,0.51,1.12,"$10,671.36","$4,859.28",54,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/99/04|,9480,0.73,0.9,"$8,532.00","$6,920.40",19,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/05|,5760,0.93,1.1,"$6,336.00","$5,356.80",15,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/06|,8664,0.89,0.91,"$7,884.24","$7,710.96",2,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/07|,4992,0.65,1.11,"$5,541.12","$3,244.80",41,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/99/08|,8832,0.66,0.98,"$8,655.36","$5,829.12",33,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/09|,6900,0.68,1.03,"$7,107.00","$4,692.00",34,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/10|,8292,0.96,1.17,"$9,701.64","$7,960.32",18,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/11|,8172,0.74,0.91,"$7,436.52","$6,047.28",19,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/14|,4860,0.79,0.93,"$4,519.80","$3,839.40",15,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/15|,5904,0.78,1.15,"$6,789.60","$4,605.12",32,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/16|,9552,0.6,0.98,"$9,360.96","$5,731.20",39,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/17|,5268,0.67,1.12,"$5,900.16","$3,529.56",40,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/99/18|,5352,1.17,1.09,"$5,833.68","$6,261.84",-7,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/19|,5664,0.58,1.03,"$5,833.92","$3,285.12",44,Excellent Profits
2014 (6m),Convenience stores,Coffee,J&F,|13/99/20|,6336,1.02,1.17,"$7,413.12","$6,462.72",13,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/21|,6144,0.8,0.91,"$5,591.04","$4,915.20",12,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/30|,9288,0.93,1.08,"$10,031.04","$8,637.84",14,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/31|,6972,1,1.2,"$8,366.40","$6,972.00",17,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/32|,6900,1.09,1.15,"$7,935.00","$7,521.00",5,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/33|,6120,1.07,1.02,"$6,242.40","$6,548.40",-5,Acceptable Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/34|,9348,0.89,1.15,"$10,750.20","$8,319.72",23,Good Profit
2014 (6m),Convenience stores,Coffee,J&F,|13/99/51|,7296,0.64,1.06,"$7,733.76","$4,669.44",40,Good Profit
2014 (6m),Convenience stores,Beverages,J&F,|13/05/01|,60,1.09,1.32,$79.20,$65.40,17,Acceptable Profit
2014 (6m),Convenience stores,Beverages,J&F,|13/05/02|,60,1.19,1.23,$73.80,$71.40,3,Acceptable Profit
2014 (6m),Convenience stores,Beverages,J&F,|13/05/04|,48,1.05,1.26,$60.48,$50.40,17,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/12/87|,264,4.63,5.39,"$1,422.96","$1,222.32",14,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/01|,336,4.11,5.19,"$1,743.84","$1,380.96",21,Good Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/02|,360,4.91,5.02,"$1,807.20","$1,767.60",2,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/03|,516,4.86,5.19,"$2,678.04","$2,507.76",6,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/04|,288,4.93,5.25,"$1,512.00","$1,419.84",6,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/05|,432,4.55,5.22,"$2,255.04","$1,965.60",13,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/06|,684,4.23,5.15,"$3,522.60","$2,893.32",18,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/07|,468,4.1,5.38,"$2,517.84","$1,918.80",24,Good Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/08|,696,4.29,5.22,"$3,633.12","$2,985.84",18,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/09|,468,4.39,5.04,"$2,358.72","$2,054.52",13,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/10|,516,4.6,5.3,"$2,734.80","$2,373.60",13,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/11|,396,4.45,5.35,"$2,118.60","$1,762.20",17,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/12|,324,4.47,5.27,"$1,707.48","$1,448.28",15,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/13|,576,4.62,5.04,"$2,903.04","$2,661.12",8,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/14|,552,4.54,5.07,"$2,798.64","$2,506.08",10,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/15|,552,4.86,5.02,"$2,771.04","$2,682.72",3,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/16|,720,4.2,5.05,"$3,636.00","$3,024.00",17,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/17|,372,4.49,5.07,"$1,886.04","$1,670.28",11,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/18|,480,4.88,5.03,"$2,414.40","$2,342.40",3,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/20|,684,4.25,5.2,"$3,556.80","$2,907.00",18,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/21|,696,4.92,5.32,"$3,702.72","$3,424.32",8,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/22|,720,4.13,5.36,"$3,859.20","$2,973.60",23,Good Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/24|,660,5,5.09,"$3,359.40","$3,300.00",2,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/13/44|,384,4.9,5.15,"$1,977.60","$1,881.60",5,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/99/13|,252,4.54,5.22,"$1,315.44","$1,144.08",13,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/99/22|,372,4.25,5.11,"$1,900.92","$1,581.00",17,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/99/23|,612,4.06,5.29,"$3,237.48","$2,484.72",23,Good Profit
2014 (6m),Convenience stores,Cosmetics,J&F,|13/99/28|,456,4.89,5.08,"$2,316.48","$2,229.84",4,Acceptable Profit
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/01|,1008,2.45,3.93,"$3,961.44","$2,469.60",38,Good Profit
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/02|,1044,2.8,3.59,"$3,747.96","$2,923.20",22,Good Profit
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/03|,648,2,3.24,"$2,099.52","$1,296.00",38,Good Profit
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/04|,684,2.67,3.42,"$2,339.28","$1,826.28",22,Good Profit
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/05|,660,2.67,3.29,"$2,171.40","$1,762.20",19,Acceptable Profit
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/06|,912,2.32,3.9,"$3,556.80","$2,115.84",41,Excellent Profits
2014 (6m),Convenience stores,Fresh salads,Taylor farms,|28/02/07|,684,2.53,3.43,"$2,346.12","$1,730.52",26,Good Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/01|,300,4.67,5.04,"$1,512.00","$1,401.00",7,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/02|,708,4.13,5.01,"$3,547.08","$2,924.04",18,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/03|,648,4.44,5.16,"$3,343.68","$2,877.12",14,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/04|,468,4.17,5.3,"$2,480.40","$1,951.56",21,Good Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/05|,576,4.51,5.34,"$3,075.84","$2,597.76",16,Acceptable Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/06|,300,4.17,5.39,"$1,617.00","$1,251.00",23,Good Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/07|,420,4.16,5.29,"$2,221.80","$1,747.20",21,Good Profit
2014 (6m),Convenience stores,Cosmetics,Beiersdorf,|39/01/30|,624,4.88,5.24,"$3,269.76","$3,045.12",7,Acceptable Profit
2014 (6m),Convenience stores,Beverages,Famous Grousse,|26/01/01|,48,1.13,1.21,$58.08,$54.24,7,Acceptable Profit
2014 (6m),Convenience stores,Beverages,Famous Grousse,|26/01/02|,60,1.04,1.30,$78.00,$62.40,20,Good Profit
2014 (6m),Convenience stores,Beverages,Famous Grousse,|26/01/03|,72,1.20,1.38,$99.36,$86.40,13,Acceptable Profit
2014 (6m),Convenience stores,Meat,Ferrero,|48/01/41|,444,5.7,7.8,"$3,454.32","$2,542.64",26,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/01|,588,1.35,1.71,"$1,005.48",$793.80,21,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/02|,1008,1.17,1.62,"$1,632.96","$1,179.36",28,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/03|,1092,1.2,1.65,"$1,801.80","$1,310.40",27,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/04|,1152,1.27,1.88,"$2,165.76","$1,463.04",32,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/05|,960,1.1,1.64,"$1,574.40","$1,056.00",33,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/06|,720,1.21,1.8,"$1,296.00",$871.20,33,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/07|,876,1.24,1.73,"$1,515.48","$1,086.24",28,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/08|,1080,1.35,1.66,"$1,792.80","$1,458.00",19,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/09|,1020,1.44,1.84,"$1,876.80","$1,468.80",22,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/10|,936,1.45,1.7,"$1,591.20","$1,357.20",15,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/11|,1248,1.24,1.68,"$2,096.64","$1,547.52",26,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/12|,996,1.28,1.7,"$1,693.20","$1,274.88",25,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/13|,948,1.37,1.81,"$1,715.88","$1,298.76",24,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/14|,792,1.45,1.85,"$1,465.20","$1,148.40",22,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/15|,1272,1.26,1.78,"$2,264.16","$1,602.72",29,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/16|,576,1.45,1.61,$927.36,$835.20,10,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/17|,600,1.39,1.79,"$1,074.00",$834.00,22,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/18|,984,1.32,1.65,"$1,623.60","$1,298.88",20,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/19|,924,1.42,1.75,"$1,617.00","$1,312.08",19,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/20|,1152,1.27,1.86,"$2,142.72","$1,463.04",32,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/21|,588,1.4,1.6,$940.80,$823.20,13,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/22|,984,1.24,1.69,"$1,662.96","$1,220.16",27,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/23|,924,1.1,1.9,"$1,755.60","$1,016.40",42,Excellent Profits
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/24|,864,1.26,1.8,"$1,555.20","$1,088.64",30,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/25|,900,1.46,1.76,"$1,584.00","$1,314.00",17,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/26|,1260,1.34,1.77,"$2,230.20","$1,688.40",24,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/27|,1320,1.35,1.82,"$2,402.40","$1,782.00",26,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/28|,720,1.39,1.68,"$1,209.60","$1,000.80",17,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/29|,1092,1.22,1.63,"$1,779.96","$1,332.24",25,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/30|,828,1.22,1.71,"$1,415.88","$1,010.16",29,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/31|,1284,1.32,1.89,"$2,426.76","$1,694.88",30,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/32|,792,1.46,1.67,"$1,322.64","$1,156.32",13,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/33|,1068,1.34,1.67,"$1,783.56","$1,431.12",20,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/34|,888,1.38,1.87,"$1,660.56","$1,225.44",26,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/35|,948,1.45,1.69,"$1,602.12","$1,374.60",14,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/36|,1224,1.36,1.75,"$2,142.00","$1,664.64",22,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/37|,840,1.47,1.81,"$1,520.40","$1,234.80",19,Acceptable Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/38|,936,1.17,1.69,"$1,581.84","$1,095.12",31,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/39|,744,1.33,1.75,"$1,302.00",$989.52,24,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/40|,1284,1.34,1.84,"$2,362.56","$1,720.56",27,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/42|,852,1.17,1.67,"$1,422.84",$996.84,30,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/43|,1020,1.14,1.68,"$1,713.60","$1,162.80",32,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/44|,744,1.14,1.72,"$1,279.68",$848.16,34,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/45|,1284,1.35,1.82,"$2,336.88","$1,733.40",26,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/46|,1260,1.27,1.68,"$2,116.80","$1,600.20",24,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/47|,900,1.14,1.85,"$1,665.00","$1,026.00",38,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/48|,756,1.24,1.75,"$1,323.00",$937.44,29,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/49|,1128,1.24,1.85,"$2,086.80","$1,398.72",33,Good Profit
2014 (6m),Convenience stores,Sweets,Ferrero,|48/01/50|,1080,1.5,1.61,"$1,738.80","$1,620.00",7,Acceptable Profit
